# graphics-timing-probe-r01-framebuffer-b2026-09-13-19-00-37Z (experimental reduced corpus)
# MOS ticks are raw; local us never subtracted across processors.
repeat,route,detail,case,phase,metric,value,count,send_ticks,reply_ticks,bytes,upload_bytes,status
2,1,1,BSP25_01,draw,4,2726,21,32,2,30006,29476,0
2,1,1,BSP25_01,draw,5,1401,0,32,2,30006,29476,0
2,1,1,BSP25_01,draw,6,0,0,32,2,30006,29476,0
2,1,1,BSP25_01,draw,7,0,0,32,2,30006,29476,0
2,1,1,BSP25_01,draw,8,371,256,32,2,30006,29476,0
2,1,1,BSP25_01,output,1,995756,1,0,0,30006,29476,0
2,1,1,BSP25_01,output,2,0,0,0,0,30006,29476,0
2,1,1,BSP25_01,output,3,0,0,0,0,30006,29476,0
2,1,1,BSP25_01,output,4,47,59,0,0,30006,29476,0
2,1,1,BSP25_01,output,5,1,0,0,0,30006,29476,0
2,1,1,BSP25_01,output,6,0,0,0,0,30006,29476,0
2,1,1,BSP25_01,output,7,0,0,0,0,30006,29476,0
2,1,1,BSP25_01,output,8,403,256,0,0,30006,29476,0
2,1,1,BSP25_02,draw,1,33971,15720,0,4,285,0,0
2,1,1,BSP25_02,draw,2,5472,243,0,4,285,0,0
2,1,1,BSP25_02,draw,3,1290,0,0,4,285,0,0
2,1,1,BSP25_02,draw,4,3636,5,0,4,285,0,0
2,1,1,BSP25_02,draw,5,1414,0,0,4,285,0,0
2,1,1,BSP25_02,draw,6,0,0,0,4,285,0,0
2,1,1,BSP25_02,draw,7,0,0,0,4,285,0,0
2,1,1,BSP25_02,draw,8,376,256,0,4,285,0,0
2,1,1,BSP25_02,output,1,995772,1,0,0,285,0,0
2,1,1,BSP25_02,output,2,0,0,0,0,285,0,0
2,1,1,BSP25_02,output,3,0,0,0,0,285,0,0
2,1,1,BSP25_02,output,4,51,59,0,0,285,0,0
2,1,1,BSP25_02,output,5,1,0,0,0,285,0,0
2,1,1,BSP25_02,output,6,0,0,0,0,285,0,0
2,1,1,BSP25_02,output,7,0,0,0,0,285,0,0
2,1,1,BSP25_02,output,8,399,256,0,0,285,0,0
2,1,1,BSP25_03,draw,1,33001,15420,0,4,289,0,0
2,1,1,BSP25_03,draw,2,5236,238,0,4,289,0,0
2,1,1,BSP25_03,draw,3,904,0,0,4,289,0,0
2,1,1,BSP25_03,draw,4,3288,6,0,4,289,0,0
2,1,1,BSP25_03,draw,5,1168,0,0,4,289,0,0
2,1,1,BSP25_03,draw,6,0,0,0,4,289,0,0
2,1,1,BSP25_03,draw,7,0,0,0,4,289,0,0
2,1,1,BSP25_03,draw,8,379,256,0,4,289,0,0
2,1,1,BSP25_03,output,1,994890,0,0,0,289,0,0
2,1,1,BSP25_03,output,2,0,0,0,0,289,0,0
2,1,1,BSP25_03,output,3,0,0,0,0,289,0,0
2,1,1,BSP25_03,output,4,41,59,0,0,289,0,0
2,1,1,BSP25_03,output,5,1,0,0,0,289,0,0
2,1,1,BSP25_03,output,6,0,0,0,0,289,0,0
2,1,1,BSP25_03,output,7,0,0,0,0,289,0,0
2,1,1,BSP25_03,output,8,405,256,0,0,289,0,0
2,1,1,BSP25_04,draw,1,17006,830,0,2,315,0,0
2,1,1,BSP25_04,draw,2,4558,250,0,2,315,0,0
2,1,1,BSP25_04,draw,3,1553,0,0,2,315,0,0
2,1,1,BSP25_04,draw,4,1547,3,0,2,315,0,0
2,1,1,BSP25_04,draw,5,1545,0,0,2,315,0,0
2,1,1,BSP25_04,draw,6,0,0,0,2,315,0,0
2,1,1,BSP25_04,draw,7,0,0,0,2,315,0,0
2,1,1,BSP25_04,draw,8,376,256,0,2,315,0,0
2,1,1,BSP25_04,output,1,994294,1,0,0,315,0,0
2,1,1,BSP25_04,output,2,0,0,0,0,315,0,0
2,1,1,BSP25_04,output,3,0,0,0,0,315,0,0
2,1,1,BSP25_04,output,4,44,59,0,0,315,0,0
2,1,1,BSP25_04,output,5,1,0,0,0,315,0,0
2,1,1,BSP25_04,output,6,0,0,0,0,315,0,0
2,1,1,BSP25_04,output,7,0,0,0,0,315,0,0
2,1,1,BSP25_04,output,8,384,256,0,0,315,0,0
2,1,1,BSP25_05,draw,1,17004,1057,0,2,284,0,0
2,1,1,BSP25_05,draw,2,3054,241,0,2,284,0,0
2,1,1,BSP25_05,draw,3,591,0,0,2,284,0,0
2,1,1,BSP25_05,draw,4,1535,4,0,2,284,0,0
2,1,1,BSP25_05,draw,5,1532,0,0,2,284,0,0
2,1,1,BSP25_05,draw,6,0,0,0,2,284,0,0
2,1,1,BSP25_05,draw,7,0,0,0,2,284,0,0
2,1,1,BSP25_05,draw,8,375,256,0,2,284,0,0
2,1,1,BSP25_05,output,1,994704,1,0,0,284,0,0
2,1,1,BSP25_05,output,2,0,0,0,0,284,0,0
2,1,1,BSP25_05,output,3,0,0,0,0,284,0,0
2,1,1,BSP25_05,output,4,49,59,0,0,284,0,0
2,1,1,BSP25_05,output,5,1,0,0,0,284,0,0
2,1,1,BSP25_05,output,6,0,0,0,0,284,0,0
2,1,1,BSP25_05,output,7,0,0,0,0,284,0,0
2,1,1,BSP25_05,output,8,396,256,0,0,284,0,0
# probe,rep=2,route=1,case=BSP25_05,index=0,expected=0/255/255,actual=0/255/255,match=1
2,1,1,BSP26_01,draw,1,564755,13195,66,2,61406,60712,0
2,1,1,BSP26_01,draw,2,7224,227,66,2,61406,60712,0
2,1,1,BSP26_01,draw,3,1211,0,66,2,61406,60712,0
2,1,1,BSP26_01,draw,4,25,37,66,2,61406,60712,0
2,1,1,BSP26_01,draw,5,1,0,66,2,61406,60712,0
2,1,1,BSP26_01,draw,6,0,0,66,2,61406,60712,0
2,1,1,BSP26_01,draw,7,0,0,66,2,61406,60712,0
2,1,1,BSP26_01,draw,8,376,256,66,2,61406,60712,0
2,1,1,BSP26_01,output,1,993729,1,0,0,61406,60712,0
2,1,1,BSP26_01,output,2,0,0,0,0,61406,60712,0
2,1,1,BSP26_01,output,3,0,0,0,0,61406,60712,0
2,1,1,BSP26_01,output,4,44,59,0,0,61406,60712,0
2,1,1,BSP26_01,output,5,1,0,0,0,61406,60712,0
2,1,1,BSP26_01,output,6,0,0,0,0,61406,60712,0
2,1,1,BSP26_01,output,7,0,0,0,0,61406,60712,0
2,1,1,BSP26_01,output,8,399,256,0,0,61406,60712,0
2,1,1,BSP26_02,draw,1,17000,3407,0,2,308,0,0
2,1,1,BSP26_02,draw,2,2739,222,0,2,308,0,0
2,1,1,BSP26_02,draw,3,380,0,0,2,308,0,0
2,1,1,BSP26_02,draw,4,2,2,0,2,308,0,0
2,1,1,BSP26_02,draw,5,1,0,0,2,308,0,0
2,1,1,BSP26_02,draw,6,0,0,0,2,308,0,0
2,1,1,BSP26_02,draw,7,0,0,0,2,308,0,0
2,1,1,BSP26_02,draw,8,371,256,0,2,308,0,0
2,1,1,BSP26_02,output,1,993124,1,0,0,308,0,0
2,1,1,BSP26_02,output,2,0,0,0,0,308,0,0
2,1,1,BSP26_02,output,3,0,0,0,0,308,0,0
2,1,1,BSP26_02,output,4,48,59,0,0,308,0,0
2,1,1,BSP26_02,output,5,1,0,0,0,308,0,0
2,1,1,BSP26_02,output,6,0,0,0,0,308,0,0
2,1,1,BSP26_02,output,7,0,0,0,0,308,0,0
2,1,1,BSP26_02,output,8,390,256,0,0,308,0,0
2,1,1,BSP26_03,draw,1,16998,4876,0,2,268,0,0
2,1,1,BSP26_03,draw,2,2238,216,0,2,268,0,0
2,1,1,BSP26_03,draw,3,100,0,0,2,268,0,0
2,1,1,BSP26_03,draw,4,1,2,0,2,268,0,0
2,1,1,BSP26_03,draw,5,1,0,0,2,268,0,0
2,1,1,BSP26_03,draw,6,0,0,0,2,268,0,0
2,1,1,BSP26_03,draw,7,0,0,0,2,268,0,0
2,1,1,BSP26_03,draw,8,377,256,0,2,268,0,0
2,1,1,BSP26_03,output,1,993521,1,0,0,268,0,0
2,1,1,BSP26_03,output,2,0,0,0,0,268,0,0
2,1,1,BSP26_03,output,3,0,0,0,0,268,0,0
2,1,1,BSP26_03,output,4,45,59,0,0,268,0,0
2,1,1,BSP26_03,output,5,1,0,0,0,268,0,0
2,1,1,BSP26_03,output,6,0,0,0,0,268,0,0
2,1,1,BSP26_03,output,7,0,0,0,0,268,0,0
2,1,1,BSP26_03,output,8,401,256,0,0,268,0,0
2,1,1,BSP26_04,draw,1,16013,2962,0,2,295,0,0
2,1,1,BSP26_04,draw,2,2593,223,0,2,295,0,0
2,1,1,BSP26_04,draw,3,174,0,0,2,295,0,0
2,1,1,BSP26_04,draw,4,280,7,0,2,295,0,0
2,1,1,BSP26_04,draw,5,165,0,0,2,295,0,0
2,1,1,BSP26_04,draw,6,0,0,0,2,295,0,0
2,1,1,BSP26_04,draw,7,0,0,0,2,295,0,0
2,1,1,BSP26_04,draw,8,377,256,0,2,295,0,0
2,1,1,BSP26_04,output,1,992926,1,0,0,295,0,0
2,1,1,BSP26_04,output,2,0,0,0,0,295,0,0
2,1,1,BSP26_04,output,3,0,0,0,0,295,0,0
2,1,1,BSP26_04,output,4,56,59,0,0,295,0,0
2,1,1,BSP26_04,output,5,7,0,0,0,295,0,0
2,1,1,BSP26_04,output,6,0,0,0,0,295,0,0
2,1,1,BSP26_04,output,7,0,0,0,0,295,0,0
2,1,1,BSP26_04,output,8,402,256,0,0,295,0,0
2,1,1,BSP27_01,draw,1,448413,1396,54,0,49420,48852,0
2,1,1,BSP27_01,draw,2,6570,243,54,0,49420,48852,0
2,1,1,BSP27_01,draw,3,1234,0,54,0,49420,48852,0
2,1,1,BSP27_01,draw,4,1305,31,54,0,49420,48852,0
2,1,1,BSP27_01,draw,5,666,0,54,0,49420,48852,0
2,1,1,BSP27_01,draw,6,0,0,54,0,49420,48852,0
2,1,1,BSP27_01,draw,7,0,0,54,0,49420,48852,0
2,1,1,BSP27_01,draw,8,385,256,54,0,49420,48852,0
2,1,1,BSP27_01,output,1,991954,1,0,0,49420,48852,0
2,1,1,BSP27_01,output,2,0,0,0,0,49420,48852,0
2,1,1,BSP27_01,output,3,0,0,0,0,49420,48852,0
2,1,1,BSP27_01,output,4,46,59,0,0,49420,48852,0
2,1,1,BSP27_01,output,5,1,0,0,0,49420,48852,0
2,1,1,BSP27_01,output,6,0,0,0,0,49420,48852,0
2,1,1,BSP27_01,output,7,0,0,0,0,49420,48852,0
2,1,1,BSP27_01,output,8,396,256,0,0,49420,48852,0
2,1,1,BSP27_02,draw,1,17001,2445,0,2,285,0,0
2,1,1,BSP27_02,draw,2,2926,240,0,2,285,0,0
2,1,1,BSP27_02,draw,3,404,0,0,2,285,0,0
2,1,1,BSP27_02,draw,4,739,2,0,2,285,0,0
2,1,1,BSP27_02,draw,5,738,0,0,2,285,0,0
2,1,1,BSP27_02,draw,6,0,0,0,2,285,0,0
2,1,1,BSP27_02,draw,7,0,0,0,2,285,0,0
2,1,1,BSP27_02,draw,8,374,256,0,2,285,0,0
2,1,1,BSP27_02,output,1,992356,1,0,0,285,0,0
2,1,1,BSP27_02,output,2,0,0,0,0,285,0,0
2,1,1,BSP27_02,output,3,0,0,0,0,285,0,0
2,1,1,BSP27_02,output,4,50,59,0,0,285,0,0
2,1,1,BSP27_02,output,5,1,0,0,0,285,0,0
2,1,1,BSP27_02,output,6,0,0,0,0,285,0,0
2,1,1,BSP27_02,output,7,0,0,0,0,285,0,0
2,1,1,BSP27_02,output,8,379,256,0,0,285,0,0
2,1,1,BSP27_03,draw,1,16001,2822,0,2,263,0,0
2,1,1,BSP27_03,draw,2,2413,218,0,2,263,0,0
2,1,1,BSP27_03,draw,3,273,0,0,2,263,0,0
2,1,1,BSP27_03,draw,4,698,2,0,2,263,0,0
2,1,1,BSP27_03,draw,5,698,0,0,2,263,0,0
2,1,1,BSP27_03,draw,6,0,0,0,2,263,0,0
2,1,1,BSP27_03,draw,7,0,0,0,2,263,0,0
2,1,1,BSP27_03,draw,8,375,256,0,2,263,0,0
2,1,1,BSP27_03,output,1,991764,0,0,0,263,0,0
2,1,1,BSP27_03,output,2,0,0,0,0,263,0,0
2,1,1,BSP27_03,output,3,0,0,0,0,263,0,0
2,1,1,BSP27_03,output,4,46,59,0,0,263,0,0
2,1,1,BSP27_03,output,5,1,0,0,0,263,0,0
2,1,1,BSP27_03,output,6,0,0,0,0,263,0,0
2,1,1,BSP27_03,output,7,0,0,0,0,263,0,0
2,1,1,BSP27_03,output,8,403,256,0,0,263,0,0
2,1,1,BSP27_04,draw,1,33995,17183,0,4,292,0,0
2,1,1,BSP27_04,draw,2,5185,235,0,4,292,0,0
2,1,1,BSP27_04,draw,3,1399,0,0,4,292,0,0
2,1,1,BSP27_04,draw,4,3087,7,0,4,292,0,0
2,1,1,BSP27_04,draw,5,1232,0,0,4,292,0,0
2,1,1,BSP27_04,draw,6,0,0,0,4,292,0,0
2,1,1,BSP27_04,draw,7,0,0,0,4,292,0,0
2,1,1,BSP27_04,draw,8,385,256,0,4,292,0,0
2,1,1,BSP27_04,output,1,991823,2,0,0,292,0,0
2,1,1,BSP27_04,output,2,0,0,0,0,292,0,0
2,1,1,BSP27_04,output,3,0,0,0,0,292,0,0
2,1,1,BSP27_04,output,4,51,59,0,0,292,0,0
2,1,1,BSP27_04,output,5,1,0,0,0,292,0,0
2,1,1,BSP27_04,output,6,0,0,0,0,292,0,0
2,1,1,BSP27_04,output,7,0,0,0,0,292,0,0
2,1,1,BSP27_04,output,8,401,256,0,0,292,0,0
2,1,1,BSP29_01,draw,1,247974,9399,28,2,25701,24276,0
2,1,1,BSP29_01,draw,2,5066,307,28,2,25701,24276,0
2,1,1,BSP29_01,draw,3,662,0,28,2,25701,24276,0
2,1,1,BSP29_01,draw,4,1592,19,28,2,25701,24276,0
2,1,1,BSP29_01,draw,5,629,0,28,2,25701,24276,0
2,1,1,BSP29_01,draw,6,0,0,28,2,25701,24276,0
2,1,1,BSP29_01,draw,7,0,0,28,2,25701,24276,0
2,1,1,BSP29_01,draw,8,379,256,28,2,25701,24276,0
2,1,1,BSP29_01,output,1,990889,1,0,0,25701,24276,0
2,1,1,BSP29_01,output,2,0,0,0,0,25701,24276,0
2,1,1,BSP29_01,output,3,0,0,0,0,25701,24276,0
2,1,1,BSP29_01,output,4,47,59,0,0,25701,24276,0
2,1,1,BSP29_01,output,5,1,0,0,0,25701,24276,0
2,1,1,BSP29_01,output,6,0,0,0,0,25701,24276,0
2,1,1,BSP29_01,output,7,0,0,0,0,25701,24276,0
2,1,1,BSP29_01,output,8,398,256,0,0,25701,24276,0
2,1,1,BSP29_02,draw,1,17003,2277,0,2,318,0,0
2,1,1,BSP29_02,draw,2,3455,236,0,2,318,0,0
2,1,1,BSP29_02,draw,3,529,0,0,2,318,0,0
